neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
43.0,-74.01045,0.0,1.0,9.0,1.0,90.0
2.0,-73.93696,0.0,3.0,0.0,1.0,87.0
123.0,-74.00961,1.0,2.0,157.0,1.0,264.0
129.0,-73.84856,0.0,2.0,5.0,1.0,0.0
79.0,-74.001,1.0,7.0,1.0,1.0,0.0
147.0,-73.91733,0.0,2.0,70.0,2.0,253.0
20.0,-73.94964,0.0,1.0,0.0,1.0,0.0
56.0,-73.93077,1.0,2.0,26.0,1.0,0.0
28.0,-73.9505,1.0,30.0,0.0,33.0,217.0
2.0,-73.93995,0.0,3.0,7.0,1.0,0.0
29.0,-73.96427,0.0,3.0,3.0,1.0,189.0
8.0,-73.97122,0.0,1.0,0.0,1.0,0.0
13.0,-73.97431,2.0,2.0,8.0,5.0,32.0
21.0,-73.90884,0.0,20.0,0.0,5.0,346.0
51.0,-73.948,0.0,1.0,0.0,1.0,0.0
71.0,-73.98668,1.0,30.0,0.0,232.0,35.0
4.0,-73.94022,0.0,3.0,56.0,2.0,90.0
2.0,-73.95306,0.0,1.0,4.0,1.0,270.0
2.0,-73.94802,1.0,2.0,0.0,3.0,0.0
6.0,-73.96029,1.0,5.0,25.0,1.0,0.0
30.0,-73.93181,1.0,2.0,16.0,1.0,81.0
56.0,-73.92275,0.0,40.0,23.0,1.0,207.0
83.0,-73.85696,1.0,2.0,46.0,2.0,141.0
19.0,-73.98496,1.0,4.0,8.0,1.0,351.0
34.0,-73.9896,1.0,2.0,35.0,1.0,261.0
2.0,-73.95672,1.0,5.0,14.0,1.0,89.0
14.0,-74.00388,1.0,1.0,0.0,6.0,364.0
24.0,-73.94084,0.0,1.0,19.0,5.0,199.0
52.0,-73.99951,1.0,1.0,20.0,1.0,0.0
3.0,-73.9606,1.0,1.0,363.0,2.0,323.0
8.0,-73.96821,1.0,2.0,33.0,2.0,262.0
12.0,-73.95343,0.0,2.0,9.0,4.0,43.0
15.0,-73.94373,0.0,3.0,0.0,1.0,89.0
12.0,-73.96442,1.0,5.0,10.0,1.0,349.0
21.0,-73.91348,0.0,30.0,0.0,1.0,5.0
8.0,-73.96446,1.0,2.0,29.0,1.0,35.0
68.0,-73.98307,1.0,1.0,14.0,2.0,0.0
30.0,-73.93166,1.0,1.0,3.0,1.0,75.0
6.0,-73.92946,0.0,3.0,5.0,4.0,161.0
6.0,-73.94189,0.0,14.0,1.0,1.0,0.0
37.0,-73.83055,0.0,2.0,25.0,2.0,0.0
30.0,-73.94105,0.0,1.0,0.0,3.0,33.0
19.0,-73.98018,1.0,3.0,7.0,1.0,4.0
123.0,-74.0141,1.0,4.0,2.0,1.0,0.0
0.0,-73.98138,0.0,1.0,22.0,11.0,7.0
12.0,-73.957,0.0,30.0,2.0,3.0,310.0
12.0,-73.94488,0.0,1.0,2.0,1.0,89.0
8.0,-73.97632,1.0,59.0,0.0,1.0,0.0
12.0,-73.94807,1.0,2.0,1.0,1.0,0.0
7.0,-73.99724,0.0,30.0,0.0,47.0,316.0
18.0,-73.92255,1.0,1.0,30.0,1.0,35.0
7.0,-73.98611,1.0,3.0,3.0,2.0,125.0
6.0,-73.91861,0.0,1.0,8.0,1.0,364.0
164.0,-73.95251,1.0,4.0,59.0,1.0,157.0
0.0,-73.97439,0.0,14.0,2.0,1.0,0.0
7.0,-73.99075,1.0,2.0,5.0,1.0,294.0
1.0,-73.96591,1.0,29.0,53.0,1.0,165.0
6.0,-73.94635,1.0,5.0,12.0,1.0,0.0
12.0,-73.94365,0.0,1.0,2.0,1.0,0.0
17.0,-73.9731,1.0,7.0,1.0,1.0,8.0
8.0,-73.96152,1.0,2.0,0.0,1.0,0.0
30.0,-73.93325,0.0,2.0,48.0,1.0,122.0
20.0,-73.95462,1.0,3.0,0.0,1.0,0.0
15.0,-73.93968,1.0,2.0,2.0,1.0,0.0
10.0,-73.98349,1.0,2.0,1.0,1.0,0.0
7.0,-73.98928,1.0,3.0,0.0,1.0,167.0
9.0,-73.99052,1.0,2.0,1.0,1.0,0.0
47.0,-73.87854,1.0,7.0,38.0,5.0,365.0
33.0,-73.99706,1.0,7.0,17.0,1.0,0.0
6.0,-73.94608,1.0,3.0,12.0,1.0,66.0
12.0,-73.9489,0.0,3.0,247.0,2.0,117.0
37.0,-73.83176,0.0,1.0,112.0,8.0,84.0
30.0,-73.93772,0.0,2.0,8.0,1.0,26.0
4.0,-73.93182,0.0,2.0,129.0,2.0,32.0
19.0,-73.97529,1.0,1.0,146.0,1.0,78.0
49.0,-73.91431,0.0,2.0,22.0,5.0,360.0
8.0,-73.96991,1.0,15.0,0.0,1.0,39.0
8.0,-73.96705,0.0,3.0,7.0,1.0,10.0
39.0,-73.91919,0.0,1.0,0.0,1.0,0.0
20.0,-73.94115,0.0,30.0,3.0,10.0,341.0
77.0,-74.00566,1.0,30.0,0.0,87.0,262.0
51.0,-73.9479,0.0,2.0,29.0,1.0,321.0
20.0,-73.95124,0.0,1.0,0.0,1.0,0.0
2.0,-73.94124,1.0,2.0,0.0,1.0,199.0
2.0,-73.95474,1.0,3.0,2.0,3.0,49.0
19.0,-73.97813,0.0,5.0,92.0,2.0,8.0
28.0,-73.94938,1.0,2.0,110.0,1.0,287.0
52.0,-73.99952,1.0,1.0,58.0,1.0,2.0
43.0,-74.00728,1.0,2.0,1.0,1.0,0.0
155.0,-73.79816,0.0,2.0,30.0,1.0,233.0
30.0,-73.93617,1.0,7.0,0.0,1.0,0.0
23.0,-73.99231,1.0,6.0,13.0,1.0,0.0
43.0,-74.00919,1.0,5.0,7.0,1.0,131.0
75.0,-74.03227,0.0,3.0,19.0,4.0,337.0
19.0,-73.98761,1.0,90.0,0.0,232.0,322.0
6.0,-73.93548,0.0,3.0,13.0,1.0,294.0
14.0,-73.99968,1.0,2.0,47.0,1.0,101.0
44.0,-73.91537,0.0,2.0,1.0,2.0,0.0
20.0,-73.94076,1.0,30.0,0.0,52.0,330.0
6.0,-73.95096,0.0,2.0,24.0,7.0,330.0
37.0,-73.83181,1.0,2.0,94.0,3.0,102.0
124.0,-73.82648,1.0,180.0,0.0,1.0,365.0
19.0,-73.98135,0.0,2.0,11.0,1.0,1.0
84.0,-73.87565,0.0,28.0,5.0,4.0,326.0
2.0,-73.94129,0.0,7.0,2.0,1.0,0.0
19.0,-73.98039,1.0,3.0,8.0,1.0,111.0
21.0,-73.91359,0.0,3.0,50.0,1.0,85.0
12.0,-73.94946,0.0,2.0,32.0,2.0,1.0
8.0,-73.98355,1.0,30.0,0.0,8.0,283.0
34.0,-73.98435,0.0,1.0,7.0,8.0,365.0
4.0,-73.93772,1.0,29.0,9.0,1.0,35.0
12.0,-73.96328,0.0,3.0,2.0,1.0,0.0
4.0,-73.94265,1.0,3.0,2.0,1.0,0.0
25.0,-73.94247,0.0,1.0,11.0,2.0,0.0
71.0,-73.98909,1.0,1.0,3.0,1.0,0.0
14.0,-73.99835,1.0,2.0,6.0,1.0,225.0
11.0,-74.00433,1.0,1.0,0.0,1.0,0.0
56.0,-73.93036,0.0,1.0,3.0,1.0,0.0
3.0,-73.96537,1.0,5.0,6.0,1.0,317.0
13.0,-73.97063,1.0,1.0,16.0,1.0,14.0
28.0,-73.96472,1.0,2.0,48.0,1.0,40.0
6.0,-73.92722,0.0,1.0,4.0,3.0,343.0
6.0,-73.94214,0.0,1.0,11.0,1.0,345.0
13.0,-73.97348,1.0,3.0,0.0,1.0,0.0
56.0,-73.91696,1.0,2.0,13.0,1.0,0.0
14.0,-73.99829,0.0,3.0,69.0,1.0,104.0
71.0,-73.98728,1.0,30.0,0.0,232.0,147.0
26.0,-73.98074,2.0,2.0,1.0,1.0,365.0
4.0,-73.94869,0.0,1.0,2.0,1.0,0.0
21.0,-73.91185,1.0,4.0,8.0,2.0,0.0
26.0,-73.97843,1.0,30.0,0.0,52.0,365.0
12.0,-73.96358,1.0,30.0,0.0,6.0,205.0
12.0,-73.95444,1.0,1.0,16.0,1.0,0.0
12.0,-73.95455,0.0,14.0,76.0,6.0,343.0
8.0,-73.97418,2.0,3.0,7.0,1.0,0.0
8.0,-73.97267,1.0,30.0,2.0,96.0,313.0
19.0,-73.98904,1.0,7.0,35.0,1.0,7.0
38.0,-73.98634,1.0,30.0,3.0,21.0,339.0
1.0,-73.98303,1.0,3.0,0.0,1.0,0.0
10.0,-73.98191,0.0,5.0,4.0,2.0,0.0
35.0,-73.93565,0.0,3.0,0.0,1.0,90.0
14.0,-73.99595,1.0,5.0,4.0,1.0,0.0
34.0,-73.98911,1.0,5.0,25.0,2.0,54.0
19.0,-73.98377,0.0,7.0,17.0,1.0,227.0
19.0,-73.98633,0.0,30.0,0.0,8.0,310.0
6.0,-73.94732,0.0,2.0,13.0,3.0,320.0
56.0,-73.91473,1.0,3.0,1.0,1.0,0.0
10.0,-73.97966,1.0,3.0,15.0,1.0,345.0
8.0,-73.98163,1.0,6.0,5.0,1.0,0.0
2.0,-73.93986,0.0,3.0,1.0,1.0,0.0
12.0,-73.9487,1.0,2.0,102.0,1.0,152.0
23.0,-73.98392,1.0,4.0,36.0,1.0,0.0
21.0,-73.92378,0.0,2.0,13.0,2.0,48.0
6.0,-73.95841,0.0,5.0,18.0,1.0,0.0
12.0,-73.94804,0.0,1.0,228.0,3.0,326.0
28.0,-73.94685,0.0,1.0,17.0,1.0,19.0
4.0,-73.93646,0.0,1.0,0.0,1.0,0.0
111.0,-73.99578,2.0,3.0,2.0,4.0,50.0
20.0,-73.95397,1.0,7.0,6.0,1.0,0.0
77.0,-74.00802,0.0,3.0,9.0,1.0,0.0
46.0,-73.77244,1.0,3.0,42.0,3.0,348.0
28.0,-73.94841,0.0,2.0,0.0,6.0,351.0
12.0,-73.93513,1.0,2.0,7.0,1.0,0.0
46.0,-73.78217,0.0,1.0,29.0,4.0,8.0
22.0,-73.96125,0.0,27.0,6.0,2.0,0.0
9.0,-73.99538,0.0,2.0,8.0,1.0,34.0
113.0,-73.98549,1.0,3.0,0.0,1.0,0.0
20.0,-73.95333,0.0,2.0,3.0,1.0,2.0
38.0,-73.98739,1.0,30.0,1.0,1.0,91.0
15.0,-73.94831,0.0,1.0,2.0,1.0,177.0
1.0,-73.96912,1.0,90.0,0.0,2.0,330.0
12.0,-73.94932,0.0,1.0,0.0,1.0,0.0
71.0,-73.98633,1.0,29.0,0.0,327.0,346.0
28.0,-73.94919,1.0,2.0,4.0,1.0,3.0
15.0,-73.96198,0.0,7.0,0.0,2.0,0.0
38.0,-73.98697,1.0,5.0,12.0,1.0,0.0
139.0,-73.82038,1.0,1.0,0.0,1.0,364.0
4.0,-73.93282,0.0,2.0,3.0,1.0,0.0
28.0,-73.95059,1.0,4.0,2.0,1.0,0.0
79.0,-74.00272,1.0,7.0,6.0,1.0,1.0
67.0,-73.97119,2.0,7.0,0.0,6.0,365.0
12.0,-73.95927,2.0,1.0,12.0,2.0,362.0
1.0,-73.97217,1.0,2.0,16.0,13.0,263.0
28.0,-73.94725,0.0,2.0,1.0,6.0,343.0
13.0,-73.97701,1.0,1.0,0.0,1.0,12.0
64.0,-73.99507,1.0,2.0,6.0,1.0,0.0
143.0,-73.82029,0.0,1.0,35.0,3.0,86.0
23.0,-73.98293,0.0,1.0,13.0,2.0,0.0
103.0,-73.87358,0.0,2.0,2.0,1.0,266.0
12.0,-73.94387,0.0,5.0,9.0,1.0,20.0
2.0,-73.9511,1.0,3.0,13.0,1.0,0.0
12.0,-73.95432,1.0,1.0,70.0,3.0,1.0
16.0,-73.97509,1.0,1.0,0.0,1.0,0.0
20.0,-73.949,1.0,3.0,96.0,1.0,328.0
6.0,-73.90849,0.0,4.0,11.0,3.0,0.0
21.0,-73.92816,0.0,1.0,45.0,4.0,351.0
11.0,-74.009,1.0,1.0,0.0,1.0,0.0
6.0,-73.94083,0.0,1.0,1.0,1.0,0.0
144.0,-73.89528,0.0,2.0,24.0,1.0,211.0
56.0,-73.91353,0.0,2.0,1.0,1.0,0.0
12.0,-73.9657,1.0,2.0,2.0,1.0,0.0
8.0,-73.98325,1.0,3.0,0.0,2.0,24.0
142.0,-73.9016,0.0,15.0,8.0,2.0,24.0
11.0,-74.00502,1.0,3.0,47.0,1.0,262.0
12.0,-73.94061,1.0,2.0,80.0,1.0,188.0
21.0,-73.93064,1.0,3.0,0.0,1.0,0.0
140.0,-73.78376,1.0,3.0,85.0,1.0,330.0
2.0,-73.95375,1.0,2.0,18.0,1.0,0.0
109.0,-74.15911,0.0,1.0,0.0,1.0,365.0
12.0,-73.95395,1.0,4.0,0.0,1.0,0.0
1.0,-73.98014,0.0,3.0,28.0,1.0,0.0
21.0,-73.9394,2.0,30.0,0.0,14.0,364.0
84.0,-73.90399,0.0,6.0,12.0,2.0,207.0
43.0,-74.00519,0.0,7.0,1.0,13.0,358.0
83.0,-73.86435,0.0,2.0,34.0,5.0,126.0
21.0,-73.92638,0.0,20.0,1.0,1.0,24.0
6.0,-73.93827,1.0,2.0,13.0,1.0,278.0
12.0,-73.95777,0.0,1.0,19.0,4.0,244.0
34.0,-73.98444,0.0,1.0,7.0,17.0,364.0
1.0,-73.98259,1.0,2.0,2.0,1.0,0.0
28.0,-73.95275,1.0,2.0,8.0,1.0,3.0
1.0,-73.97175,1.0,2.0,1.0,3.0,0.0
103.0,-73.88408,0.0,3.0,13.0,2.0,80.0
8.0,-73.96304,0.0,3.0,3.0,1.0,5.0
1.0,-73.98461,1.0,29.0,0.0,96.0,291.0
140.0,-73.77857,2.0,2.0,6.0,1.0,169.0
8.0,-73.98314,1.0,30.0,0.0,8.0,89.0
7.0,-73.99028,1.0,1.0,8.0,1.0,0.0
6.0,-73.92339,0.0,2.0,39.0,4.0,236.0
6.0,-73.9533,0.0,2.0,0.0,1.0,0.0
2.0,-73.94212,0.0,10.0,1.0,1.0,0.0
20.0,-73.94925,0.0,4.0,1.0,1.0,0.0
54.0,-73.93834,0.0,3.0,0.0,5.0,365.0
2.0,-73.94113,0.0,14.0,4.0,2.0,184.0
39.0,-73.91646,1.0,2.0,48.0,1.0,13.0
14.0,-73.99868,1.0,2.0,8.0,1.0,125.0
1.0,-73.98145,1.0,3.0,1.0,1.0,13.0
54.0,-73.9419,1.0,2.0,36.0,1.0,248.0
12.0,-73.95087,1.0,30.0,4.0,4.0,323.0
11.0,-74.00138,1.0,2.0,6.0,1.0,19.0
7.0,-73.99547,0.0,7.0,11.0,1.0,0.0
6.0,-73.94299,0.0,2.0,106.0,1.0,47.0
28.0,-73.95776,1.0,3.0,7.0,1.0,5.0
43.0,-74.00121,1.0,2.0,285.0,1.0,294.0
103.0,-73.89019,1.0,2.0,10.0,1.0,321.0
1.0,-73.98281,1.0,30.0,1.0,121.0,286.0
98.0,-73.91696,0.0,5.0,7.0,4.0,321.0
209.0,-73.84967,0.0,1.0,26.0,2.0,123.0
8.0,-73.96517,0.0,1.0,0.0,1.0,7.0
12.0,-73.95811,0.0,1.0,62.0,1.0,65.0
33.0,-73.99296,1.0,4.0,9.0,1.0,0.0
77.0,-74.00701,1.0,30.0,0.0,232.0,299.0
7.0,-73.99563,0.0,7.0,7.0,47.0,329.0
73.0,-73.96367,1.0,2.0,174.0,2.0,65.0
19.0,-73.98323,1.0,1.0,0.0,1.0,0.0
1.0,-73.96416,1.0,30.0,0.0,14.0,338.0
8.0,-73.97499,1.0,1.0,28.0,1.0,0.0
9.0,-73.99161,0.0,1.0,0.0,1.0,0.0
21.0,-73.90729,0.0,4.0,4.0,1.0,0.0
20.0,-73.95395,1.0,3.0,75.0,28.0,84.0
25.0,-73.94438,0.0,4.0,3.0,1.0,0.0
13.0,-73.9737,1.0,2.0,8.0,1.0,185.0
6.0,-73.91941,0.0,3.0,5.0,1.0,0.0
20.0,-73.94039,1.0,3.0,4.0,1.0,0.0
6.0,-73.9475,0.0,3.0,126.0,4.0,343.0
17.0,-73.98348,1.0,3.0,0.0,1.0,0.0
56.0,-73.92408,0.0,30.0,0.0,103.0,238.0
15.0,-73.92855,1.0,2.0,130.0,1.0,293.0
8.0,-73.96789,1.0,4.0,9.0,1.0,0.0
30.0,-73.93998,1.0,3.0,3.0,1.0,0.0
2.0,-73.95658,0.0,2.0,8.0,1.0,0.0
152.0,-73.77638,0.0,1.0,0.0,3.0,180.0
15.0,-73.94397,1.0,2.0,23.0,3.0,182.0
8.0,-73.97558,1.0,30.0,1.0,1.0,188.0
88.0,-73.85312,1.0,2.0,34.0,1.0,77.0
9.0,-73.99056,0.0,1.0,6.0,1.0,0.0
16.0,-73.97823,1.0,2.0,85.0,2.0,268.0
12.0,-73.95984,1.0,2.0,10.0,2.0,351.0
6.0,-73.92411,1.0,3.0,4.0,1.0,358.0
21.0,-73.93188,1.0,2.0,1.0,1.0,17.0
14.0,-73.99476,1.0,30.0,7.0,39.0,311.0
12.0,-73.94885,1.0,3.0,7.0,1.0,0.0
12.0,-73.94978,1.0,7.0,26.0,1.0,2.0
46.0,-73.77804,0.0,1.0,81.0,6.0,85.0
1.0,-73.96697,1.0,3.0,5.0,49.0,204.0
46.0,-73.78867,1.0,2.0,45.0,1.0,12.0
8.0,-73.97333,1.0,5.0,2.0,1.0,0.0
8.0,-73.96396,0.0,5.0,11.0,2.0,134.0
12.0,-73.94834,0.0,3.0,12.0,1.0,0.0
6.0,-73.91424,0.0,2.0,5.0,1.0,0.0
43.0,-74.00809,1.0,30.0,2.0,121.0,186.0
22.0,-73.95347,0.0,1.0,10.0,5.0,70.0
11.0,-74.0049,1.0,3.0,15.0,1.0,6.0
6.0,-73.92659,0.0,1.0,0.0,1.0,0.0
12.0,-73.95772,1.0,7.0,0.0,1.0,0.0
49.0,-73.90782,1.0,2.0,38.0,2.0,330.0
33.0,-73.99485,1.0,3.0,3.0,2.0,0.0
152.0,-73.7698,1.0,30.0,68.0,2.0,365.0
12.0,-73.96417,0.0,1.0,1.0,1.0,0.0
16.0,-73.98082,1.0,2.0,23.0,2.0,7.0
15.0,-73.94888,1.0,4.0,6.0,1.0,96.0
25.0,-73.94102,0.0,1.0,5.0,2.0,351.0
1.0,-73.98051,0.0,1.0,1.0,5.0,342.0
21.0,-73.9121,1.0,2.0,0.0,1.0,5.0
73.0,-73.95659,1.0,2.0,16.0,1.0,276.0
12.0,-73.9495,0.0,2.0,1.0,2.0,0.0
2.0,-73.94596,0.0,3.0,33.0,3.0,301.0
49.0,-73.90447,0.0,1.0,80.0,8.0,320.0
16.0,-73.98237,0.0,2.0,43.0,2.0,283.0
65.0,-73.8639,1.0,1.0,197.0,1.0,309.0
21.0,-73.91908,0.0,1.0,20.0,1.0,14.0
1.0,-73.98398,1.0,1.0,0.0,9.0,339.0
2.0,-73.94447,0.0,1.0,5.0,1.0,0.0
2.0,-73.95225,0.0,7.0,2.0,1.0,0.0
12.0,-73.93444,0.0,3.0,66.0,2.0,91.0
36.0,-73.99825,1.0,6.0,5.0,1.0,85.0
6.0,-73.93456,1.0,3.0,0.0,1.0,0.0
9.0,-73.99828,0.0,30.0,59.0,1.0,281.0
6.0,-73.94864,0.0,1.0,24.0,1.0,0.0
2.0,-73.94235,0.0,1.0,8.0,9.0,150.0
6.0,-73.94678,1.0,6.0,10.0,1.0,0.0
2.0,-73.9554,0.0,7.0,49.0,6.0,22.0
22.0,-73.95712,1.0,2.0,103.0,1.0,0.0
2.0,-73.9455,1.0,1.0,0.0,1.0,322.0
53.0,-73.99654,1.0,60.0,1.0,1.0,37.0
38.0,-73.99141,1.0,2.0,3.0,1.0,0.0
147.0,-73.91342,0.0,2.0,33.0,5.0,0.0
16.0,-73.97981,1.0,5.0,2.0,1.0,0.0
2.0,-73.95419,1.0,4.0,8.0,1.0,42.0
50.0,-73.98522,1.0,3.0,3.0,1.0,101.0
7.0,-73.98721,1.0,30.0,16.0,39.0,337.0
3.0,-73.96073,1.0,1.0,150.0,1.0,300.0
15.0,-73.9401,1.0,4.0,56.0,1.0,286.0
6.0,-73.946,0.0,3.0,0.0,1.0,0.0
6.0,-73.94358,1.0,2.0,75.0,1.0,237.0
7.0,-73.99147,0.0,1.0,15.0,2.0,0.0
12.0,-73.96066,0.0,2.0,48.0,1.0,95.0
17.0,-73.97801,1.0,3.0,10.0,2.0,3.0
12.0,-73.96327,1.0,90.0,0.0,1.0,129.0
8.0,-73.96676,0.0,15.0,0.0,12.0,153.0
2.0,-73.94883,1.0,6.0,2.0,2.0,9.0
21.0,-73.92351,0.0,2.0,90.0,3.0,33.0
8.0,-73.98028,0.0,1.0,4.0,1.0,0.0
43.0,-74.01184,1.0,2.0,13.0,327.0,331.0
21.0,-73.93264,1.0,5.0,2.0,1.0,0.0
124.0,-73.83326,0.0,1.0,12.0,7.0,179.0
8.0,-73.98146,1.0,1.0,0.0,1.0,0.0
26.0,-73.98079,0.0,14.0,0.0,1.0,0.0
111.0,-74.00244,0.0,1.0,11.0,8.0,0.0
21.0,-73.92998,0.0,4.0,15.0,1.0,35.0
6.0,-73.93975,0.0,2.0,0.0,2.0,173.0
27.0,-74.00325,1.0,4.0,1.0,1.0,7.0
15.0,-73.95794,1.0,2.0,0.0,2.0,0.0
14.0,-73.99784,0.0,1.0,1.0,1.0,0.0
2.0,-73.95257,0.0,2.0,27.0,1.0,183.0
28.0,-73.95986,1.0,7.0,1.0,1.0,0.0
21.0,-73.92176,0.0,3.0,0.0,1.0,0.0
49.0,-73.90659,0.0,1.0,0.0,1.0,89.0
15.0,-73.94107,0.0,6.0,3.0,3.0,0.0
7.0,-73.99827,0.0,1.0,25.0,30.0,169.0
7.0,-73.99067,1.0,1.0,122.0,1.0,20.0
19.0,-73.98798,0.0,1.0,11.0,7.0,23.0
115.0,-73.90522,1.0,1.0,25.0,1.0,311.0
12.0,-73.94381,1.0,1.0,4.0,1.0,0.0
6.0,-73.94391,0.0,1.0,27.0,2.0,338.0
15.0,-73.95,0.0,2.0,0.0,2.0,20.0
30.0,-73.93374,2.0,3.0,38.0,1.0,178.0
37.0,-73.81469,0.0,1.0,11.0,6.0,126.0
12.0,-73.95372,0.0,5.0,61.0,1.0,53.0
2.0,-73.94306,1.0,2.0,11.0,1.0,0.0
2.0,-73.95458,0.0,5.0,7.0,6.0,11.0
1.0,-73.98329,1.0,30.0,39.0,4.0,365.0
0.0,-73.98091,1.0,7.0,3.0,1.0,0.0
20.0,-73.95969,0.0,4.0,0.0,1.0,365.0
12.0,-73.95044,0.0,2.0,3.0,1.0,0.0
6.0,-73.93875,1.0,1.0,4.0,9.0,7.0
54.0,-73.94621,1.0,3.0,2.0,1.0,170.0
22.0,-73.9677,0.0,1.0,25.0,1.0,333.0
23.0,-73.98634,1.0,1.0,4.0,1.0,36.0
20.0,-73.9567,0.0,2.0,36.0,3.0,232.0
45.0,-73.9582,0.0,1.0,76.0,2.0,0.0
33.0,-73.99424,1.0,3.0,7.0,1.0,0.0
28.0,-73.96366,1.0,30.0,0.0,49.0,364.0
95.0,-73.84642,2.0,1.0,8.0,2.0,364.0
30.0,-73.93804,0.0,2.0,8.0,1.0,0.0
68.0,-73.98041,1.0,5.0,1.0,1.0,0.0
45.0,-73.96245,1.0,15.0,0.0,1.0,0.0
1.0,-73.97132,0.0,3.0,0.0,1.0,338.0
28.0,-73.96281,1.0,30.0,0.0,87.0,365.0
21.0,-73.93619,0.0,2.0,20.0,1.0,19.0
2.0,-73.95392,1.0,2.0,60.0,2.0,198.0
21.0,-73.92143,1.0,3.0,18.0,1.0,0.0
39.0,-73.92329,0.0,30.0,0.0,103.0,241.0
8.0,-73.97264,1.0,30.0,0.0,87.0,354.0
21.0,-73.91802,0.0,5.0,2.0,1.0,0.0
84.0,-73.87646,0.0,3.0,32.0,3.0,90.0
23.0,-73.98856,0.0,5.0,3.0,1.0,0.0
28.0,-73.95108,1.0,4.0,12.0,1.0,0.0
21.0,-73.92417,0.0,2.0,98.0,1.0,20.0
61.0,-73.76133,0.0,1.0,43.0,1.0,88.0
103.0,-73.86866,0.0,1.0,8.0,7.0,96.0
2.0,-73.94787,1.0,1.0,0.0,1.0,0.0
9.0,-73.99188,0.0,25.0,13.0,5.0,38.0
30.0,-73.9357,0.0,2.0,55.0,1.0,5.0
19.0,-73.98543,1.0,30.0,0.0,1.0,55.0
95.0,-73.83727,0.0,2.0,114.0,1.0,310.0
88.0,-73.86175,0.0,1.0,151.0,1.0,338.0
22.0,-73.96269,0.0,2.0,3.0,1.0,3.0
16.0,-73.9779,1.0,3.0,22.0,2.0,0.0
12.0,-73.95224,1.0,3.0,0.0,1.0,111.0
56.0,-73.93191,0.0,2.0,0.0,1.0,0.0
15.0,-73.93112,0.0,1.0,12.0,1.0,0.0
43.0,-74.01097,1.0,2.0,3.0,327.0,350.0
77.0,-74.00546,1.0,30.0,0.0,232.0,284.0
30.0,-73.93369,0.0,4.0,80.0,1.0,66.0
29.0,-73.96838,0.0,1.0,0.0,1.0,0.0
21.0,-73.93334,0.0,5.0,1.0,3.0,0.0
54.0,-73.9348,0.0,1.0,3.0,1.0,343.0
20.0,-73.94658,1.0,4.0,0.0,1.0,348.0
12.0,-73.96281,1.0,5.0,21.0,1.0,284.0
16.0,-73.97167,1.0,7.0,1.0,1.0,0.0
19.0,-73.98867,0.0,364.0,8.0,1.0,90.0
56.0,-73.92625,1.0,1.0,10.0,1.0,0.0
81.0,-73.87613,1.0,1.0,134.0,6.0,249.0
19.0,-73.98527,1.0,4.0,25.0,1.0,0.0
95.0,-73.83378,1.0,1.0,11.0,1.0,0.0
39.0,-73.91222,1.0,2.0,15.0,1.0,27.0
39.0,-73.92415,0.0,2.0,12.0,1.0,57.0
53.0,-73.9952,1.0,31.0,9.0,5.0,221.0
12.0,-73.94514,1.0,2.0,14.0,1.0,0.0
7.0,-73.9873,1.0,3.0,41.0,3.0,181.0
54.0,-73.95073,1.0,2.0,72.0,2.0,337.0
11.0,-73.99982,1.0,4.0,31.0,1.0,10.0
3.0,-73.96217,0.0,2.0,3.0,1.0,35.0
19.0,-73.98288,1.0,4.0,6.0,1.0,0.0
20.0,-73.94719,1.0,2.0,0.0,1.0,0.0
8.0,-73.98641,1.0,2.0,6.0,1.0,1.0
64.0,-73.99304,1.0,3.0,66.0,1.0,0.0
10.0,-73.98841,0.0,5.0,5.0,1.0,0.0
71.0,-73.98589,1.0,30.0,0.0,232.0,337.0
8.0,-73.96394,0.0,5.0,4.0,1.0,0.0
1.0,-73.97209,0.0,1.0,1.0,11.0,178.0
172.0,-74.1299,1.0,3.0,21.0,1.0,121.0
7.0,-73.98916,2.0,1.0,8.0,7.0,357.0
68.0,-73.984,0.0,1.0,323.0,1.0,276.0
12.0,-73.95691,0.0,3.0,4.0,2.0,180.0
21.0,-73.91404,0.0,1.0,24.0,1.0,167.0
6.0,-73.93463,1.0,5.0,0.0,1.0,0.0
28.0,-73.95321,0.0,1.0,133.0,1.0,43.0
2.0,-73.95234,1.0,4.0,5.0,2.0,284.0
39.0,-73.91787,0.0,1.0,4.0,2.0,341.0
53.0,-73.99683,1.0,7.0,1.0,1.0,0.0
25.0,-73.93703,1.0,1.0,2.0,10.0,341.0
7.0,-73.99263,1.0,3.0,1.0,1.0,68.0
56.0,-73.91789,0.0,2.0,1.0,1.0,364.0
45.0,-73.9662,1.0,5.0,9.0,1.0,0.0
18.0,-73.92749,0.0,2.0,7.0,1.0,36.0
19.0,-73.97638,1.0,3.0,17.0,1.0,0.0
7.0,-73.99568,1.0,2.0,6.0,1.0,0.0
114.0,-73.91635,0.0,3.0,0.0,2.0,365.0
25.0,-73.93628,1.0,2.0,30.0,1.0,172.0
30.0,-73.93623,0.0,1.0,4.0,1.0,0.0
6.0,-73.94837,1.0,2.0,11.0,1.0,0.0
16.0,-73.98618,1.0,1.0,0.0,1.0,0.0
31.0,-73.90041,1.0,1.0,85.0,2.0,340.0
